skill,num,meansal,cumul,id
Mobility Devices,2,NaN,99.65045150014565,specialized
Mortgage Banking Experience,2,NaN,99.65097634774303,specialized
Motion Capture,2,NaN,99.6515011953404,specialized
MPEG-2,2,43000,99.65202604293778,specialized
MRNA,2,NaN,99.65255089053517,specialized
Multi-Modal Transportation,2,67306.7,99.65307573813254,specialized
Muscular Dystrophy Diagnosis / Treatment,2,NaN,99.65360058572992,specialized
Music Therapy,2,NaN,99.6541254333273,specialized
Mynah,2,NaN,99.65465028092467,specialized
Nanobiotechnology,2,61600,99.65517512852206,specialized
Nanotechnology,2,28000,99.65569997611944,specialized
Need Identification,2,95000,99.65622482371681,specialized
Neonatal Intensive Care,2,34020,99.65674967131419,specialized
Netezza,2,NaN,99.65727451891158,specialized
Network Analytics,2,NaN,99.65779936650895,specialized
Network Intelligence,2,NaN,99.65832421410633,specialized
Network Sockets,2,51500,99.6588490617037,specialized
Network Wiring,2,36000,99.65937390930108,specialized
Nexpose,2,NaN,99.65989875689847,specialized
Nextstep,2,NaN,99.66042360449585,specialized
Non-functional testing,2,NaN,99.66094845209322,specialized
Non-Linear Editing,2,NaN,99.6614732996906,specialized
NUnit,2,90000,99.66199814728797,specialized
Object Oriented Development Software,2,NaN,99.66252299488536,specialized
Object-Oriented Programming,2,NaN,99.66304784248274,specialized
Occupational Therapy,2,NaN,99.66357269008012,specialized
Oil Painting,2,39520,99.66409753767749,specialized
Omnis,2,65000,99.66462238527488,specialized
Online Sales,2,26520,99.66514723287226,specialized
Oozie,2,NaN,99.66567208046963,specialized
OpenGL,2,NaN,99.66619692806701,specialized
Opening Mail,2,49000,99.66672177566439,specialized
OpenTSDB,2,NaN,99.66724662326178,specialized
Operational Data Store (ODS),2,43046,99.66777147085915,specialized
Operational Technology (OT) Security,2,NaN,99.66829631845653,specialized
Oracle Fusion Middleware Collaboration Suite,2,52000,99.6688211660539,specialized
Oracle HCM Assessments,2,52000,99.66934601365129,specialized
Oracle Service Cloud (Rightnow),2,43000,99.66987086124867,specialized
Otology,2,NaN,99.67039570884604,specialized
Overhead Persistent Infrared,2,NaN,99.67092055644342,specialized
Packaging Processes,2,29120,99.6714454040408,specialized
Pair programming,2,130000,99.67197025163819,specialized
Pandas,2,20800,99.67249509923556,specialized
Patient Advocacy,2,NaN,99.67301994683294,specialized
Pay Programs,2,26000,99.67354479443031,specialized
Payments Industry Knowledge,2,NaN,99.6740696420277,specialized
Payroll Reports,2,69000,99.67459448962508,specialized
Payroll Services,2,NaN,99.67511933722245,specialized
PCI DSS,2,NaN,99.67564418481983,specialized
Pediatric Intensive Care Unit (PICU),2,28510,99.6761690324172,specialized
Pega PRPC,2,NaN,99.6766938800146,specialized
Performance Improvement,2,74596,99.67721872761197,specialized
Perioperative Management,2,53089,99.67774357520935,specialized
Peripheral Equipment Repair,2,33009.6,99.67826842280672,specialized
Persuasive Writing,2,182000,99.6787932704041,specialized
Pertussis,2,NaN,99.67931811800149,specialized
Phone Answering,2,22880,99.67984296559887,specialized
Photometry/Photometric,2,NaN,99.68036781319624,specialized
Plan-Do-Check-Act (PDCA),2,70000,99.68089266079362,specialized
PMD Source Code Analyzer,2,NaN,99.68141750839101,specialized
Portfolio Analysis,2,69581,99.68194235598838,specialized
Post Production,2,41000,99.68246720358576,specialized
Post Traumatic Stress Disorder,2,NaN,99.68299205118313,specialized
Post-editing,2,NaN,99.68351689878051,specialized
Post-Sale Support,2,83000,99.6840417463779,specialized
Power Delivery,2,NaN,99.68456659397528,specialized
Power Sanders,2,NaN,99.68509144157265,specialized
Poweredge,2,NaN,99.68561628917003,specialized
Precall,2,83200,99.68614113676742,specialized
Preparing Seed,2,NaN,99.6866659843648,specialized
Preschool Programs,2,52998.4,99.68719083196217,specialized
Press Materials,2,52000,99.68771567955955,specialized
Primary Care Physician,2,NaN,99.68824052715692,specialized
Print Advertising,2,48000,99.68876537475431,specialized
Private Branch Exchange (PBX),2,NaN,99.68929022235169,specialized
Problem Description,2,NaN,99.68981506994906,specialized
Process Refinement,2,49000,99.69033991754644,specialized
Product owner,2,NaN,99.69086476514381,specialized
Profit Analysis,2,NaN,99.6913896127412,specialized
Profit and Loss Control,2,43000,99.69191446033858,specialized
Property Evaluation,2,NaN,99.69243930793596,specialized
Proteomics,2,61600,99.69296415553333,specialized
Psychotropic Medicine,2,68720.1,99.69348900313072,specialized
Psychrometers,2,36462.4,99.6940138507281,specialized
Public Libraries,2,36888,99.69453869832547,specialized
Public Relations,2,52800,99.69506354592285,specialized
Pulmonary Function Test,2,NaN,99.69558839352023,specialized
Purchase Order Reconciliation,2,NaN,99.69611324111762,specialized
Qlikview,2,NaN,99.69663808871499,specialized
Qualitative Research,2,NaN,99.69716293631237,specialized
Quantum Computing,2,29120,99.69768778390974,specialized
Radiation Oncology,2,53089,99.69821263150713,specialized
Radiopharmaceuticals,2,NaN,99.69873747910451,specialized
Random Sample,2,65000,99.69926232670188,specialized
RAPID 7 AppSpider,2,NaN,99.69978717429926,specialized
Rapid7,2,NaN,99.70031202189664,specialized
Re-Roofing,2,57408,99.70083686949403,specialized
Reconstructive Surgery,2,NaN,99.7013617170914,specialized
Recreational Therapy,2,NaN,99.70188656468878,specialized
Refraction,2,24000,99.70241141228615,specialized
Regulatory Documents,2,30000,99.70293625988354,specialized
Rehabilitation Experience,2,34000,99.70346110748092,specialized
Release notes,2,NaN,99.7039859550783,specialized
Renal Dialysis,2,53089,99.70451080267567,specialized
Renal Transplant,2,NaN,99.70503565027305,specialized
Repair Electronic And Hardware Systems,2,NaN,99.70556049787044,specialized
Residential Electrical Wiring,2,31000,99.70608534546781,specialized
Residential Electrical Work,2,44540,99.70661019306519,specialized
Residential Roofing,2,41000,99.70713504066256,specialized
Resource Integration,2,NaN,99.70765988825994,specialized
Responding to Patient Phone Calls,2,42000,99.70818473585733,specialized
Retail Advertising,2,NaN,99.7087095834547,specialized
Retail Support,2,NaN,99.70923443105208,specialized
Revenue Cycle Management,2,NaN,99.70975927864946,specialized
RHCSA,2,NaN,99.71028412624685,specialized
RightNow,2,43000,99.71080897384422,specialized
RNA Isolation,2,31000,99.7113338214416,specialized
Role Based Access Control (RBAC),2,NaN,99.71185866903897,specialized
RSA SecurID,2,NaN,99.71238351663635,specialized
Rugby,2,NaN,99.71290836423374,specialized
S1000D,2,43500,99.71343321183112,specialized
SafeNet,2,NaN,99.71395805942849,specialized
Sales Automation Software,2,NaN,99.71448290702587,specialized
Sales Floor Maintenance,2,21840,99.71500775462326,specialized
Sales Leadership,2,NaN,99.71553260222063,specialized
Sales Metrics,2,30000,99.71605744981801,specialized
Sales Principles,2,120000,99.71658229741539,specialized
Sales Record,2,NaN,99.71710714501276,specialized
Sales Scorecard Reporting,2,NaN,99.71763199261015,specialized
Salesmanship,2,NaN,99.71815684020753,specialized
SAP Concur Analytics,2,44000,99.7186816878049,specialized
SAP CRM,2,110000,99.71920653540228,specialized
SAP Fieldglass,2,83200,99.71973138299965,specialized
SAP SolMan,2,109219.5,99.72025623059704,specialized
Schedule Recovery,2,130043.5,99.72078107819442,specialized
Schizophrenia,2,NaN,99.7213059257918,specialized
Sclerosis Diagnosis / Treatment,2,NaN,99.72183077338917,specialized
Sculpting,2,NaN,99.72235562098656,specialized
Security Information And Event Management,2,NaN,99.72288046858394,specialized
Security Procedures,2,NaN,99.72340531618131,specialized
SEL Acselerator,2,NaN,99.72393016377869,specialized
SEL RTAC,2,NaN,99.72445501137607,specialized
Senior Care,2,NaN,99.72497985897346,specialized
Sensitivity Analysis,2,NaN,99.72550470657083,specialized
Sepsis,2,NaN,99.7260295541682,specialized
Sequelize JS,2,NaN,99.72655440176558,specialized
Session Initiated Protocol (SIP),2,NaN,99.72707924936297,specialized
Set Design,2,NaN,99.72760409696035,specialized
Shipboard Safety,2,NaN,99.72812894455772,specialized
Shipping Routes,2,33000,99.7286537921551,specialized
Shipping Software,2,17000,99.72917863975248,specialized
Site Remediation,2,NaN,99.72970348734987,specialized
Slackware,2,NaN,99.73022833494724,specialized
Slitting Machines,2,33280,99.73075318254462,specialized
Smartforms,2,NaN,99.731278030142,specialized
SmartSheet,2,NaN,99.73180287773938,specialized
SOA Security,2,97000,99.73232772533676,specialized
Social Content,2,46500,99.73285257293414,specialized
Social Data,2,NaN,99.73337742053151,specialized
Social Media Integration,2,49000,99.73390226812889,specialized
Soil Science,2,NaN,99.73442711572628,specialized
Solar Installation,2,NaN,99.73495196332365,specialized
Sound Design,2,NaN,99.73547681092103,specialized
SPICE,2,NaN,99.7360016585184,specialized
SQL Injection,2,NaN,99.73652650611578,specialized
SQLite,2,NaN,99.73705135371317,specialized
Sqoop,2,NaN,99.73757620131055,specialized
Staff Education,2,NaN,99.73810104890792,specialized
Stainless Steel Welding,2,37000,99.7386258965053,specialized
Statistical Modeling,2,58494,99.73915074410269,specialized
Stealth / Low Observable Technology,2,57626.4,99.73967559170006,specialized
Strategy Alignment,2,38000,99.74020043929744,specialized
Streaming Media,2,NaN,99.74072528689481,specialized
Structural Steel Welding,2,33280,99.74125013449219,specialized
Supervised Learning (Machine Learning),2,53089,99.74177498208958,specialized
Supply Contract Negotiation,2,NaN,99.74229982968696,specialized
Surfcam,2,24000,99.74282467728433,specialized
Surgical Pathology,2,33000,99.74334952488171,specialized
SUSE Linux Administration,2,NaN,99.7438743724791,specialized
Symptoms Reporting,2,59147.5,99.74439922007647,specialized
Synopsys Primetime,2,NaN,99.74492406767385,specialized
Synopsys VCS,2,NaN,99.74544891527123,specialized
System Center Operations Manager (SCOM),2,55545,99.7459737628686,specialized
Tartar,2,NaN,99.74649861046599,specialized
Tax Documentation,2,NaN,99.74702345806337,specialized
Tax Planning,2,NaN,99.74754830566074,specialized
Technical Product Information,2,NaN,99.74807315325812,specialized
Telephone Technical Support,2,NaN,99.7485980008555,specialized
Territory Management,2,NaN,99.74912284845288,specialized
Tetanus,2,NaN,99.74964769605026,specialized
Threat Intelligence and Analysis,2,NaN,99.75017254364764,specialized
ThreatConnect,2,NaN,99.75069739124501,specialized
Three Phase Wiring,2,50000,99.7512222388424,specialized
Tile Cutting,2,NaN,99.75174708643978,specialized
Tissue Culture,2,NaN,99.75227193403715,specialized
Tool Dies,2,52810,99.75279678163453,specialized
Tracheotomy,2,NaN,99.7533216292319,specialized
Traffic Operation Analysis,2,NaN,99.7538464768293,specialized
Training Analysis,2,NaN,99.75437132442667,specialized
Training Evaluation,2,98744,99.75489617202405,specialized
Translation Memories,2,NaN,99.75542101962142,specialized
Trend Analysis,2,NaN,99.75594586721881,specialized
Trial Preparation,2,60000,99.75647071481619,specialized
Truck Repair,2,NaN,99.75699556241356,specialized
Turbinate,2,NaN,99.75752041001094,specialized
Ultra Performance Liquid Chromatography (UPLC),2,NaN,99.75804525760832,specialized
UNIX Platforms,2,NaN,99.7585701052057,specialized
Uranium,2,NaN,99.75909495280308,specialized
Urine Analysis,2,24960,99.75961980040046,specialized
User Provisioning,2,NaN,99.76014464799783,specialized
Valuation Services,2,NaN,99.76066949559522,specialized
Value Added Services Implementation,2,NaN,99.7611943431926,specialized
Value Stream Mapping,2,NaN,99.76171919078998,specialized
Vehicle Design,2,NaN,99.76224403838735,specialized
Video Editing,2,49255,99.76276888598473,specialized
Viral Vectors,2,NaN,99.76329373358212,specialized
Virtual Reality Modelling Language (VRML),2,NaN,99.76381858117949,specialized
Virtual Training,2,68000,99.76434342877687,specialized
Visual Acuity Test,2,NaN,99.76486827637424,specialized
Visualizer,2,52000,99.76539312397162,specialized
VMware Workstation,2,NaN,99.76591797156901,specialized
Vue.js,2,NaN,99.76644281916639,specialized
VxWorks,2,NaN,99.76696766676376,specialized
Water Piping Systems,2,NaN,99.76749251436114,specialized
Water Sampling,2,45972,99.76801736195853,specialized
Weatherization,2,35000,99.7685422095559,specialized
Web Content Development,2,NaN,99.76906705715328,specialized
Welding Technology,2,77280,99.76959190475065,specialized
Western Blot Analysis,2,31000,99.77011675234803,specialized
Wetland Mitigation,2,NaN,99.77064159994542,specialized
WideOrbit Automation,2,NaN,99.7711664475428,specialized
Wind Farm Construction,2,NaN,99.77169129514017,specialized
Windows Registry,2,NaN,99.77221614273755,specialized
WinRunner,2,65000,99.77274099033494,specialized
WinSCP,2,NaN,99.77326583793231,specialized
Witness Interviews,2,61000,99.77379068552969,specialized
Wood Production Industry Knowledge,2,NaN,99.77431553312707,specialized
Work Process Streamlining,2,49000,99.77484038072444,specialized
Workday,2,53500,99.77536522832183,specialized
Xldeploy,2,NaN,99.77589007591921,specialized
Zoning Administration,2,32117,99.77641492351658,specialized
5500 reporting,1,NaN,99.77667734731527,specialized
Abatement Projects,1,NaN,99.77693977111396,specialized
AC/DC Drive Programming,1,NaN,99.77720219491265,specialized
Active Defense Fundamentals,1,37000,99.77746461871133,specialized
Ad Hoc Analysis,1,NaN,99.77772704251004,specialized
Adenosine,1,37921,99.77798946630872,specialized
Adobe CQ,1,NaN,99.77825189010741,specialized
Adobe Experience Manager (AEM),1,NaN,99.7785143139061,specialized
Adobe PageMaker,1,NaN,99.77877673770479,specialized
ADP iPay,1,NaN,99.77903916150348,specialized
Advertising Services,1,78000,99.77930158530216,specialized
Aerobics,1,35000,99.77956400910085,specialized
AFATDS,1,NaN,99.77982643289954,specialized
Air Force Network,1,NaN,99.78008885669824,specialized
Air Quality Control,1,NaN,99.78035128049693,specialized
Air Sample Analysis,1,NaN,99.78061370429562,specialized
Air Sealing,1,34000,99.7808761280943,specialized
AIX System Administration,1,NaN,99.781138551893,specialized
Alfresco,1,NaN,99.78140097569168,specialized
Allergic Conditions,1,NaN,99.78166339949037,specialized
Allergy and Immunology,1,NaN,99.78192582328906,specialized
Amazon Alexa,1,NaN,99.78218824708775,specialized
Ambulatory Care,1,NaN,99.78245067088645,specialized
Amiga,1,NaN,99.78271309468514,specialized
Analog Design,1,NaN,99.78297551848382,specialized
Android Application Development,1,NaN,99.78323794228251,specialized
Animal Dander,1,NaN,99.7835003660812,specialized
Animal Health,1,NaN,99.78376278987989,specialized
Animal Husbandry,1,NaN,99.78402521367858,specialized
Anticonvulsant,1,48066,99.78428763747726,specialized
Aorta,1,75156,99.78455006127595,specialized
Apache Camel,1,90000,99.78481248507465,specialized
Apache Felix,1,NaN,99.78507490887334,specialized
Apache HTTP Server,1,NaN,99.78533733267203,specialized
Apache Mesos,1,NaN,99.78559975647072,specialized
Apache Sling,1,NaN,99.7858621802694,specialized
Apache Storm,1,NaN,99.78612460406809,specialized
Apache Velocity,1,140000,99.78638702786678,specialized
Apache Zookeeper,1,NaN,99.78664945166547,specialized
